たんじつげつ	短日月	1285	1285	5622
たんじゃく	短尺	1285	1285	5622
たんじゅう	胆汁	1285	1285	5561
たんじゅう	短銃	1285	1285	5610
たんじゅうしつ	胆汁質	1285	1285	5622
たんじゅん	単純	1287	1287	4220
たんじゅん	単純	1285	1285	5827
たんじょう	誕じょう	1283	1283	4470
たんじょう	誕生	1283	1283	4492
たんじょう	たんじょう	1283	1283	7403
たんじょうせき	誕生石	1285	1285	5622
たんじん	炭じん	1285	1285	5622
たんじん	炭塵	1285	1285	5622
たんす	タンス	1285	1285	3642
たんす	箪笥	1285	1285	5620
たんす	たんす	1285	1285	7260
たんすい	淡水	1285	1285	5622
たんすいかぶつ	炭水化物	1285	1285	5622
たんすいぎょ	淡水魚	1285	1285	5622
たんすいしゃ	炭水車	1285	1285	5622
たんすう	単数	1285	1285	5622
たんず	嘆ず	593	593	7150
たんず	歎ず	593	593	7150
たんず	たんず	593	593	9279
たんずりゃ	嘆ずりゃ	591	591	7150
たんずりゃ	歎ずりゃ	591	591	7150
たんずりゃ	たんずりゃ	591	591	9279
たんずる	嘆ずる	592	592	7150
たんずる	歎ずる	592	592	7150
たんずる	たんずる	592	592	9279
たんずれ	嘆ずれ	590	590	7150
たんずれ	歎ずれ	590	590	7150
たんずれ	たんずれ	590	590	9279
たんせい	丹精	1283	1283	4465
たんせい	端正	1287	1287	4843
たんせい	丹誠	1285	1285	5622
たんせい	丹青	1285	1285	5622
たんせい	端整	1285	1285	5622
たんせい	嘆声	1285	1285	5622
たんせい	歎声	1285	1285	5622
たんせいど	単精度	1285	1285	5622
たんせき	旦夕	1314	1314	5221
たんせき	胆石	1285	1285	5622
たんせん	単線	1285	1285	5622
たんぜ	嘆ぜ	595	595	7150
たんぜ	歎ぜ	595	595	7150
たんぜ	たんぜ	595	595	9279
たんぜい	担税	1285	1285	5622
たんぜよ	嘆ぜよ	594	594	7150
たんぜよ	嘆ぜよ	596	596	7150
たんぜよ	歎ぜよ	594	594	7150
たんぜよ	歎ぜよ	596	596	7150
たんぜよ	たんぜよ	594	594	9279
たんぜよ	たんぜよ	596	596	9279
たんぜん	端然	1285	1285	5622
たんぜん	丹前	1285	1285	5622
たんぜんたる	端然たる	1315	1315	4349
たんぜんと	端然と	1281	1281	5202
たんぜんと	たんぜんと	1281	1281	6048
たんそ	炭素	1285	1285	5245
たんそ	炭疽	1285	1285	5568
たんそう	炭層	1285	1285	5622
たんそく	探測	1283	1283	4467
たんそく	嘆息	1283	1283	4467
たんそく	歎息	1283	1283	4467
たんぞう	鍛造	1283	1283	4467
たんたい	単体	1285	1285	5622
たんたいてすと	単体テスト	1285	1285	5622
たんたる	タンタル	1285	1285	3657
たんたん	淡々	1282	1282	1943
たんたん	眈々	1285	1285	5496
たんたん	淡淡	1285	1285	5496
たんたん	坦々	1285	1285	5496
たんたん	坦坦	1285	1285	5496
たんたん	眈眈	1285	1285	5496
たんたん	淡々	1285	1285	5621
たんたんたる	淡々たる	1315	1315	4349
たんたんと	淡々と	1281	1281	6080
たんたんと	たんたんと	1281	1281	6173
たんだ	単打	1285	1285	5618
たんだい	短大	1285	1285	5302
たんだい	探題	1285	1285	5576
たんち	探知	1283	1283	4467
たんちっぷ	単チップ	1285	1285	5622
たんちょ	端緒	1285	1285	5622
たんちょう	タンチョウ	1285	1285	3423
たんちょう	短長	1285	1285	4119
たんちょう	単調	1287	1287	4927
たんちょう	単調	1285	1285	5097
たんちょう	短調	1285	1285	5396
たんちょう	丹頂	1285	1285	5405
たんちょうだ	短長打	1285	1285	7095
たんちょうづる	丹頂鶴	1285	1285	5620
たんてい	探偵	1283	1283	4467
たんてい	短艇	1285	1285	5622
たんてい	端艇	1285	1285	5622
たんてき	端的	1287	1287	4661
たんてつ	鍛鉄	1285	1285	5622
たんてん	端点	1285	1285	5622
たんでき	耽溺	1283	1283	4467
たんでき	たんでき	1283	1283	7400
たんでん	炭田	1285	1285	5622
たんでん	丹田	1285	1285	5622
たんと	たんと	1281	1281	6048
たんとう	担当	1283	1283	4463
たんとう	短刀	1285	1285	5600
たんとうちょくにゅう	単刀直入	1287	1287	5088
たんとうちょくにゅう	単刀直入	1285	1285	5379
たんどう	胆道	1285	1285	5622
たんどく	耽読	1283	1283	4354
たんどく	単独	1285	1285	4832
たんどく	丹毒	1285	1285	5509
たんどく	たん読	1283	1283	7287
たんどく	たんどく	1283	1283	7287
たんなる	単なる	1315	1315	4344
たんなる	たんなる	1315	1315	4886
たんに	単に	1281	1281	3164
たんに	たんに	1281	1281	5560
たんにん	タンニン	1285	1285	3657
たんにん	担任	1283	1283	4466
たんねん	丹念	1287	1287	4844
たんのう	堪能	1283	1283	4360
たんのう	胆のう	1285	1285	5597
たんのう	胆嚢	1285	1285	5600
たんのう	たん能	1283	1283	7378
たんのう	たんのう	1283	1283	7378
たんはい	炭肺	1285	1285	5622
たんはき	痰吐き	1285	1285	5622
たんばい	探梅	1283	1283	4467
たんばりん	タンバリン	1285	1285	3655
たんぱ	短波	1285	1285	5622
たんぱく	タンパク	1285	1285	3655
たんぱく	淡泊	1287	1287	4841
たんぱく	淡白	1287	1287	4845
たんぱく	淡白	1285	1285	5622
たんぱく	蛋白	1285	1285	5622
たんぱく	淡泊	1285	1285	5625
たんぱくしつ	タンパク質	1285	1285	3657
たんぱくしつ	たんぱく質	1285	1285	7265
たんぱくせき	蛋白石	1285	1285	5622
たんぱつ	短髪	1285	1285	5621
たんぱつ	単発	1285	1285	5622
たんぱん	短パン	1285	1285	5556
たんび	歎美	1283	1283	4467
たんび	嘆美	1283	1283	4467
たんび	耽美	1285	1285	5622
たんび	たんび	1285	1285	7264
たんぴょう	短評	1285	1285	5622
たんぴん	単品	1285	1285	5586
たんぶ	反歩	1285	1285	5622
たんぶ	段歩	1285	1285	5623
たんぶらー	タンブラー	1285	1285	3652
たんぶりん	タンブリン	1285	1285	3657
たんぶりんぐ	タンブリング	1285	1285	3657
たんぶん	探聞	1283	1283	4467
たんぶん	短文	1285	1285	5622
たんぶん	単文	1285	1285	5622
たんぶんせつ	単文節	1285	1285	5622
たんぶーる	タンブール	1285	1285	3875
たんぷく	単複	1285	1285	5622
たんぷら	短プラ	1285	1285	5622
たんべつ	段別	1285	1285	5622
たんべつ	反別	1285	1285	5622
たんべつわり	段別割	1285	1285	5622
たんべつわり	反別割	1285	1285	5622
たんべん	単弁	1285	1285	5622
たんぺいきゅう	短兵急	1287	1287	4845
たんぺん	短編	1285	1285	5537
たんぺん	短篇	1285	1285	5610
たんほんい	単本位	1285	1285	5622
たんぼ	旦暮	1285	1285	5622
たんぼ	田圃	1285	1285	5622
たんぼ	田んぼ	1285	1285	5622
たんぼ	たんぼ	1285	1285	7265
たんぼう	探訪	1283	1283	4467
たんぼう	探ぼう	1283	1283	4467
たんぼう	たんぼう	1283	1283	7400
たんぽ	担保	1283	1283	4467
たんぽ	たんぽ	1283	1283	7401
たんぽぽ	タンポポ	1285	1285	3591
たんぽぽ	蒲公英	1285	1285	5930
たんぽぽ	たんぽぽ	1285	1285	7332
たんぽん	タンポン	1285	1285	3657
たんま	たんま	1285	1285	7265
たんまつ	端末	1285	1285	3021
たんまり	たんまり	1281	1281	6048
たんみ	淡味	1285	1285	5622
たんむ	坦務	1283	1283	4467
たんめい	短命	1285	1285	5619
たんめん	タンメン	1285	1285	3640
たんめん	湯麺	1285	1285	5620
たんもの	反物	1285	1285	5622
たんや	鍛冶	1283	1283	4467
たんや	短夜	1285	1285	5622
たんよう	単葉	1285	1285	5622
たんらく	短絡	1283	1283	4467
たんり	単利	1285	1285	5622
たんりゃく	胆略	1285	1285	5622
たんりゅう	単流	1285	1285	5622
たんりょ	短慮	1287	1287	4845
たんりょ	短慮	1285	1285	5622
たんりょく	胆力	1285	1285	5615
たんれい	端麗	1287	1287	4845
たんれい	端麗	1285	1285	5622
たんれん	鍛錬	1283	1283	4467
たんれん	鍛練	1283	1283	4467
たーげっと	ターゲット	1285	1285	3640
たーげっとましん	ターゲットマシン	1285	1285	3657
たーとる	タートル	1285	1285	3657
たーとるねっく	タートルネック	1285	1285	3657
たーにんぐ	ターニング	1285	1285	3747
たーにんぐぽいんと	ターニングポイント	1285	1285	3563
たーばん	ターバン	1285	1285	3657
たーびん	タービン	1285	1285	3657
たーふこみゅにけーたー	ターフコミュニケーター	1285	1285	3657
たーぼ	ターボ	1285	1285	3541
たーぼじぇっと	ターボジェット	1285	1285	3657
たーぼぷろっぷ	ターボプロップ	1285	1285	3655
たーみなる	ターミナル	1285	1285	1924
たーみなるけあ	ターミナルケア	1285	1285	3609
たーみねぃてんぐ	ターミネィテング	1285	1285	3657
たーみねーと	ターミネート	1285	1285	3657
たーむ	ターム	1285	1285	3657
たーむりすと	タームリスト	1285	1285	3657
たーる	タール	1285	1285	3734
たーれっと	ターレット	1285	1285	3657
たーん	ターン	1283	1283	4637
たーんあらうんど	ターンアラウンド	1285	1285	3657
たーんあらうんどたいむ	ターンアラウンドタイム	1285	1285	3657
たーんおふ	ターンオフ	1283	1283	4426
だ	だ	436	436	6813
だ	だ	453	453	6813
だ	打	560	560	7840
だ	打	1285	1285	7925
だ	打	1298	1298	9095
だ	駄	1300	1300	10228
だ	打	1300	1300	11713
だい	第	558	558	5769
だい	大	560	560	6104
だい	大	1285	1285	7133
だい	題	1285	1285	7194
だい	抱い	687	687	7509
だい	だい	1285	1285	7853
だい	代	560	560	8731
だい	台	1285	1285	9423
だい	台	1298	1298	9425
だい	代	1298	1298	9503
だい	代	1285	1285	9568
だい	大	1298	1298	9940
だい	だい	687	687	10008
だい	台	1300	1300	10076
だい	第	560	560	11166
だい	題	1300	1300	11229
だい	代	1300	1300	11250
だいあじん	ダイアジン	1285	1285	3657
だいあみ	台網	1285	1285	5622
だいありー	ダイアリー	1285	1285	3657
だいある	ダイアル	1285	1285	3657
だいあろーぐ	ダイアローグ	1285	1285	3657
だいあん	代案	1285	1285	5622
だいい	代位	1283	1283	4528
だいい	題意	1285	1285	5683
だいいち	だいいち	1281	1281	6044
だいいちぎ	第一義	1285	1285	4391
だいいちにんしゃ	第一人者	1285	1285	5421
だいいちにんしょう	第一人称	1285	1285	5622
だいいちりゅう	第一流	1285	1285	5622
だいいっせい	第一声	1285	1285	5417
だいいっせん	第一線	1285	1285	4435
だいいっぽ	第一歩	1285	1285	4195
だいいん	代印	1285	1285	5622
だいえい	題詠	1285	1285	5622
だいえっと	ダイエット	1283	1283	4386
だいえん	大円	1285	1285	5622
だいおう	ダイオウ	1285	1285	3624
だいおう	大黄	1285	1285	5589
だいおう	大王	1285	1285	5635
だいおうじょう	大おうじょう	1283	1283	4467
だいおうじょう	大往じょう	1283	1283	4467
だいおうじょう	だいおうじょう	1283	1283	7400
だいおきしん	ダイオキシン	1285	1285	3655
だいおしょう	大和尚	1285	1285	5622
だいおーど	ダイオード	1285	1285	3657
だいか	代価	1285	1285	5622
だいか	台下	1285	1285	5622
だいかいかく	大改革	1285	1285	5538
だいかいてん	大回転	1285	1285	5412
だいかぐら	太神楽	1285	1285	5622
だいかすと	ダイカスト	1285	1285	3657
だいかつ	大喝	1283	1283	4467
だいかついっせい	大喝一声	1285	1285	5622
だいかん	代官	1285	1285	5153
だいかん	大寒	1285	1285	5165
だいかん	大艦	1285	1285	5299
だいが	題画	1285	1285	5622
だいが	大我	1285	1285	5622
だいがえ	代替え	1285	1285	5622
だいがく	大学	1285	1285	4943
だいがくいん	大学院	1285	1285	4761
だいがくいんせい	大学院生	1285	1285	5469
だいがくせい	大学生	1285	1285	3465
だいがくそつ	大学卒	1285	1285	6581
だいがわり	代替わり	1285	1285	5619
だいがわり	代替り	1285	1285	5622
だいがん	代願	1283	1283	4467
だいがん	大願	1285	1285	5622
だいきち	大吉	1285	1285	5626
だいきゅう	代休	1283	1283	4456
だいきゅう	大弓	1285	1285	5621
だいきょう	大兇	1285	1285	5622
だいきょう	大協	1285	1285	5622
だいきょう	大凶	1285	1285	5622
だいきょう	大京	1285	1285	6195
だいきょうじ	大経師	1285	1285	5622
だいきらい	大嫌い	1287	1287	4720
だいきん	代金	1285	1285	4774
だいぎ	代議	1283	1283	4583
だいぎ	台木	1285	1285	5645
だいぎいん	代議員	1285	1285	5453
だいぎし	代議士	1285	1285	5608
だいぎゃく	大逆	1285	1285	5622
だいぎゃくむどう	大逆無道	1285	1285	5622
だいく	大工	1285	1285	5379
だいけい	台形	1285	1285	5621
だいけつ	代決	1283	1283	4467
だいげん	代言	1283	1283	4467
だいげん	題言	1285	1285	5622
だいげんすい	大元帥	1285	1285	5622
だいこう	代行	1283	1283	4406
だいこう	代講	1283	1283	4581
だいこう	代香	1283	1283	4581
だいこく	大黒	1285	1285	6335
だいこくずきん	大黒頭巾	1285	1285	5622
だいこくてん	大黒天	1285	1285	5622
だいこくばしら	大黒柱	1285	1285	5463
だいこん	ダイコン	1285	1285	3447
だいこん	大根	1285	1285	4703
だいこん	だいこん	1285	1285	7054
だいこんおろし	大根おろし	1285	1285	5622
だいこんおろし	大根卸	1285	1285	5622
だいご	醍醐	1285	1285	5647
だいごう	題号	1285	1285	5684
だいごみ	醍醐味	1285	1285	5605
だいごみ	だいごみ	1285	1285	7262
だいごみ	だいご味	1285	1285	7263
だいさ	題さ	733	733	7100
だいさく	代作	1283	1283	4502
だいさん	代参	1283	1283	4467
だいさんごく	第三国	1285	1285	5196
だいさんしゃ	第三者	1285	1285	5388
だいさんにんしょう	第三人称	1285	1285	5622
だいざ	台座	1285	1285	5610
だいざい	題材	1285	1285	5596
だいざい	大罪	1285	1285	5618
だいし	台紙	1285	1285	5615
だいし	題詩	1285	1285	5615
だいし	大姉	1285	1285	5615
だいし	台詞	1285	1285	5615
だいし	題詞	1285	1285	5615
だいし	大師	1285	1285	5629
だいし	題し	735	735	7044
だいし	題し	587	587	7176
だいし	だいし	1285	1285	7258
だいし	だいし	587	587	9272
だいしきょう	大司教	1285	1285	5622
だいしぜん	大自然	1285	1285	8854
だいしゃ	台車	1285	1285	5595
だいしゃ	題しゃ	730	730	7097
だいしゃりん	大車輪	1285	1285	5622
だいしゅ	大衆	1285	1285	7688
だいしょ	代署	1283	1283	4477
だいしょ	代書	1283	1283	4539
だいしょ	題しょ	585	585	7171
だいしょ	だいしょ	585	585	9290
だいしょう	代償	1283	1283	4170
だいしょう	大小	1285	1285	5131
だいしょう	代将	1285	1285	5502
だいしよ	題しよ	585	585	7161
だいしよ	だいしよ	585	585	9279
だいしろ	題しろ	588	588	7161
だいしろ	だいしろ	588	588	9279
だいしん	代診	1283	1283	4467
だいしんいん	大審院	1285	1285	5622
だいしんさい	大震災	1285	1285	6018
だいじ	大事	1287	1287	2813
だいじ	大慈	1285	1285	5437
だいじ	台辞	1285	1285	5437
だいじ	題字	1285	1285	5437
だいじ	大字	1285	1285	5437
だいじ	題辞	1285	1285	5437
だいじ	大事	1285	1285	6752
だいじぇすと	ダイジェスト	1283	1283	4426
だいじだいひ	大慈大悲	1285	1285	5622
だいじな	大事無	11	11	4682
だいじな	だいじな	11	11	6956
だいじない	大事無い	19	19	4682
だいじない	だいじない	19	19	6956
だいじなぅ	大事無ぅ	31	31	4682
だいじなぅ	だいじなぅ	31	31	6956
だいじなう	大事無う	31	31	4682
だいじなう	だいじなう	31	31	6956
だいじなかっ	大事無かっ	33	33	4682
だいじなかっ	だいじなかっ	33	33	6956
だいじなから	大事無から	27	27	4682
だいじなから	だいじなから	27	27	6956
だいじなかれ	大事無かれ	29	29	4682
だいじなかれ	だいじなかれ	29	29	6956
だいじなかろ	大事無かろ	25	25	4682
だいじなかろ	だいじなかろ	25	25	6956
だいじなき	大事無き	21	21	4682
だいじなき	だいじなき	21	21	6956
だいじなきゃ	大事無きゃ	17	17	4682
だいじなきゃ	だいじなきゃ	17	17	6956
だいじなく	大事無く	35	35	4682
だいじなく	だいじなく	35	35	6956
だいじなくっ	大事無くっ	35	35	4682
だいじなくっ	だいじなくっ	35	35	6956
だいじなけりゃ	大事無けりゃ	15	15	4682
だいじなけりゃ	だいじなけりゃ	15	15	6956
だいじなけれ	大事無けれ	13	13	4682
だいじなけれ	だいじなけれ	13	13	6956
だいじなし	大事無し	23	23	4682
だいじなし	だいじなし	23	23	6956
だいじゃ	大蛇	1285	1285	5622
だいじょ	大序	1285	1285	5622
だいじょう	大乗	1285	1285	5622
だいじょうさい	大嘗祭	1285	1285	5622
だいじょうだん	大上段	1285	1285	5622
だいじょうてき	大乗的	1287	1287	4845
だいじょうぶ	大丈夫	1287	1287	4590
だいじょうぶ	大丈ぶ	1287	1287	4809
だいじょうぶ	大じょうぶ	1287	1287	4809
だいじょうぶ	だいじょうぶ	1287	1287	8312
だいじり	台尻	1285	1285	5622
だいじん	大臣	1285	1285	4947
だいじん	大尽	1285	1285	5526
だいじんぐう	大神宮	1285	1285	5622
だいす	ダイス	1285	1285	3658
だいす	台子	1285	1285	5623
だいす	題す	731	731	7102
だいす	題す	584	584	7162
だいす	だいす	584	584	9280
だいすう	台数	1285	1285	4280
だいすう	代数	1285	1285	5430
だいすき	大好き	1287	1287	2683
だいすりゃ	題すりゃ	582	582	7161
だいすりゃ	だいすりゃ	582	582	9279
だいする	題する	583	583	7146
だいする	だいする	583	583	9276
だいすれ	題すれ	581	581	7161
だいすれ	だいすれ	581	581	9279
だいず	ダイズ	1285	1285	3588
だいず	大豆	1285	1285	5091
だいせ	題せ	729	729	7101
だいせ	題せ	734	734	7101
だいせ	題せ	586	586	7161
だいせ	だいせ	586	586	9279
だいせよ	題せよ	589	589	7161
だいせよ	だいせよ	589	589	9279
だいせん	題簽	1285	1285	5654
だいせんせかい	大千世界	1285	1285	5622
だいぜんてい	大前提	1285	1285	5622
だいそ	題そ	732	732	7101
だいそう	代走	1285	1285	5622
だいそうじょう	大僧正	1285	1285	5560
だいそつ	大卒	1285	1285	7409
だいそれた	だいそれた	1315	1315	4887
だいぞうきょう	大蔵経	1285	1285	5622
だいぞく	大俗	1287	1287	4845
だいぞく	大俗	1285	1285	5622
だいたい	大体	1314	1314	3890
だいたい	代替	1283	1283	4126
だいたい	だいたい	1281	1281	5391
だいたい	大腿	1285	1285	5558
だいたい	大隊	1285	1285	5558
だいたい	大体	1281	1281	6368
だいたい	だいたい	1285	1285	7689
だいたん	大胆	1287	1287	4798
だいだ	代打	1285	1285	5552
だいだい	ダイダイ	1285	1285	3657
だいだい	代々	1314	1314	5180
だいだい	代代	1314	1314	5221
だいだい	橙	1285	1285	5663
だいだい	だいだい	1285	1285	7265
だいだいいろ	橙色	1285	1285	5574
だいだいかぐら	太々神楽	1285	1285	5622
だいだいかぐら	太太神楽	1285	1285	5622
だいだいてき	大々的	1287	1287	4845
だいだいてき	大大的	1287	1287	4845
だいだいり	大内裏	1285	1285	5567
だいだらぼっち	だいだらぼっち	1285	1285	7265
だいだんえん	大団円	1285	1285	5621
だいち	代置	1283	1283	4405
だいち	大地	1285	1285	5513
だいち	代地	1285	1285	5552
だいち	台地	1285	1285	5563
だいちょう	台帳	1285	1285	5570
だいちょう	大腸	1285	1285	5584
だいちょうきん	大腸菌	1285	1285	5601
だいつう	大通	1285	1285	5622
だいてん	大篆	1285	1285	5622
だいてんほう	大店法	1285	1285	5622
だいとうりょう	大統領	1285	1285	5589
だいとく	大徳	1285	1285	5622
だいとし	大都市	1285	1285	3960
だいどう	大同	1283	1283	4347
だいどう	大道	1285	1285	5194
だいどうげい	大道芸	1285	1285	5571
だいどうしょうい	大同小異	1285	1285	5622
だいどうだんけつ	大同団結	1283	1283	4467
だいどうみゃく	大動脈	1285	1285	5554
だいどく	代読	1283	1283	4467
だいどころ	台所	1285	1285	5125
だいなごん	ダイナゴン	1285	1285	3657
だいなごん	大納言	1285	1285	5622
だいなし	台無し	1287	1287	4845
だいなし	台無し	1285	1285	5622
だいなまいと	ダイナマイト	1285	1285	3657
だいなみずむ	ダイナミズム	1285	1285	3655
だいなみっく	ダイナミック	1287	1287	5077
だいなみっくす	ダイナミックス	1285	1285	3657
だいなも	ダイナモ	1285	1285	3657
だいなん	大難	1285	1285	5622
だいに	大弐	1285	1285	5622
だいにぎ	第二義	1285	1285	5622
だいにちにょらい	大日如来	1285	1285	5622
だいににんしょう	第二人称	1285	1285	5622
だいにゅう	代入	1283	1283	4467
だいにん	代任	1283	1283	4609
だいにん	代人	1285	1285	6621
だいにんき	大人気	1287	1287	3643
だいにんぐ	ダイニング	1285	1285	3657
だいのう	代納	1283	1283	4479
だいのう	大脳	1285	1285	5635
だいのう	大農	1285	1285	5710
だいのうかい	大納会	1285	1285	5582
だいのうひしつ	大脳皮質	1285	1285	5622
だいのじ	大の字	1285	1285	5610
だいはちぐるま	大八車	1285	1285	5622
だいはちぐるま	代八車	1285	1285	5622
だいはっかい	大発会	1285	1285	5251
だいはっけん	大発見	1283	1283	4467
だいはーど	ダイ・ハード	1285	1285	3649
だいば	台場	1285	1285	5622
だいばかり	台秤	1285	1285	5622
だいばつ	題跋	1285	1285	5622
だいばらい	代払い	1283	1283	4467
だいばんじゃく	大盤石	1285	1285	5622
だいばー	ダイバー	1285	1285	3639
だいひ	大悲	1285	1285	5622
だいひつ	代筆	1283	1283	4466
だいひょう	代表	1283	1283	1113
だいひょう	大兵	1285	1285	5143
だいひん	代品	1285	1285	5622
だいびんぐ	ダイビング	1283	1283	4389
だいふ	乃父	1285	1285	5622
だいふうし	ダイフウシ	1285	1285	3657
だいふうし	大風子	1285	1285	5622
だいふく	大福	1285	1285	5622
だいふくちょう	大福帳	1285	1285	5622
だいふくもち	大福もち	1285	1285	5622
だいふくもち	大福餅	1285	1285	5622
だいぶ	大分	1281	1281	5598
だいぶ	大夫	1285	1285	5852
だいぶ	だいぶ	1281	1281	6278
だいぶつ	大仏	1285	1285	3849
だいぶつ	代物	1285	1285	6112
だいぶつでん	大仏殿	1285	1285	5576
だいぶん	大分	1281	1281	6033
だいぶん	だいぶん	1281	1281	6230
だいべん	代弁	1283	1283	4460
だいべん	大便	1285	1285	5582
だいほん	台本	1285	1285	5371
だいほんえい	大本営	1285	1285	5577
だいほんざん	大本山	1285	1285	5622
だいぼうあみ	大謀網	1285	1285	5622
だいみゃく	代脈	1285	1285	5622
だいみょう	大名	1285	1285	5971
だいみょうげい	大名芸	1285	1285	5622
だいむ	代務	1285	1285	5622
だいめ	代目	1300	1300	9649
だいめい	題名	1285	1285	5585
だいめいし	代名詞	1285	1285	5614
だいもく	題目	1285	1285	4310
だいもん	大紋	1285	1285	5632
だいもん	大門	1285	1285	5721
だいもんじ	大文字	1285	1285	5622
だいや	ダイヤ	1285	1285	3619
だいやく	代役	1285	1285	5611
だいやぐらむ	ダイヤグラム	1285	1285	3657
だいやもんど	ダイヤモンド	1285	1285	3913
だいやる	ダイヤル	1285	1285	4156
だいやる	ダイヤル	1283	1283	4421
だいやるきゅーつー	ダイヤルＱ２	1285	1285	3641
だいよう	代用	1283	1283	5583
だいり	代理	1283	1283	4872
だいり	内裏	1285	1285	5721
だいりき	大力	1287	1287	4845
だいりき	大力	1285	1285	5622
だいりさま	内裏様	1285	1285	5622
だいりせき	大理石	1285	1285	5619
だいりにん	代理人	1285	1285	5278
だいりびな	内裏雛	1285	1285	5622
だいりびな	内裏びな	1285	1285	5622
だいりん	大輪	1285	1285	6013
だいりーがー	大リーガー	1285	1285	5251
だいれくと	ダイレクト	1287	1287	5077
だいれくとめーる	ダイレクトメール	1285	1285	3657
だいろっかん	第六感	1285	1285	5622
だいん	ダイン	1285	1285	3671
だいん	ダイン	1300	1300	8708
だう	ダウ	1285	1285	3694
だうま	駄馬	1285	1285	5622
だうん	ダウン	1283	1283	4786
だうん	ダウン	1298	1298	10723
だうんさいじんぐ	ダウンサイジング	1285	1285	3657
だうんしょう	ダウン症	1285	1285	3640
だうんひる	ダウンヒル	1285	1285	3657
だうんろーど	ダウンロード	1283	1283	4426
だえき	唾液	1285	1285	5622
だえき	だ液	1285	1285	7265
だえきせん	だ液せん	1285	1285	7265
だえん	楕円	1285	1285	5622
だえん	橢円	1285	1285	5622
だえん	だ円	1285	1285	7265
だえんこ	楕円弧	1285	1285	5622
だか	高	1298	1298	6318
だか	抱か	683	683	7531
だか	だか	683	683	9271
だかい	打開	1283	1283	4464
だかつ	蛇蝎	1285	1285	5622
だから	だから	555	555	3997
だからこそ	だからこそ	555	555	5844
だからといって	だからといって	555	555	5377
だかん	兌換	1283	1283	4467
だかん	蛇管	1285	1285	5622
だかん	だ換	1283	1283	7400
だかん	だかん	1283	1283	7400
だが	だが	555	555	5361
だがし	駄菓子	1285	1285	5622
だがっき	打楽器	1285	1285	5613
だき	唾棄	1283	1283	4501
だき	舵機	1285	1285	5656
だき	惰気	1285	1285	5656
だき	抱き	689	689	7330
だき	だ棄	1283	1283	7434
だき	だき	1283	1283	7449
だき	だき	689	689	9471
だきあい	抱き合い	832	832	7518
だきあい	だきあい	832	832	9278
だきあう	抱き合う	817	817	7514
だきあう	だきあう	817	817	9277
だきあえ	抱き合え	622	622	7150
だきあえ	抱き合え	625	625	7150
だきあえ	抱き合え	814	814	7524
だきあえ	抱き合え	826	826	7524
だきあえ	だきあえ	814	814	9279
だきあえ	だきあえ	826	826	9279
だきあえ	だきあえ	622	622	9279
だきあえ	だきあえ	625	625	9279
だきあえよ	抱き合えよ	621	621	7150
だきあえよ	抱き合えよ	624	624	7150
だきあえよ	だきあえよ	621	621	9279
だきあえよ	だきあえよ	624	624	9279
だきあえりゃ	抱き合えりゃ	618	618	7150
だきあえりゃ	だきあえりゃ	618	618	9279
だきあえる	抱き合える	619	619	7150
だきあえる	だきあえる	619	619	9279
だきあえれ	抱き合えれ	617	617	7150
だきあえれ	だきあえれ	617	617	9279
だきあえろ	抱き合えろ	623	623	7150
だきあえろ	だきあえろ	623	623	9279
だきあえん	抱き合えん	620	620	7150
だきあえん	だきあえん	620	620	9279
だきあお	抱き合お	820	820	7524
だきあお	だきあお	820	820	9279
だきあげ	抱き上げ	622	622	7150
だきあげ	抱き上げ	625	625	7150
だきあげ	だきあげ	622	622	9279
だきあげ	だきあげ	625	625	9279
だきあげよ	抱き上げよ	621	621	7150
だきあげよ	抱き上げよ	624	624	7150
だきあげよ	だきあげよ	621	621	9279
だきあげよ	だきあげよ	624	624	9279
だきあげりゃ	抱き上げりゃ	618	618	7150
だきあげりゃ	だきあげりゃ	618	618	9279
だきあげる	抱き上げる	619	619	7150
だきあげる	だきあげる	619	619	9279
だきあげれ	抱き上げれ	617	617	7150
だきあげれ	だきあげれ	617	617	9279
だきあげろ	抱き上げろ	623	623	7150
だきあげろ	だきあげろ	623	623	9279
だきあげん	抱き上げん	620	620	7150
だきあげん	だきあげん	620	620	9279
だきあっ	抱き合っ	829	829	7524
だきあっ	だきあっ	829	829	9279
だきあわ	抱き合わ	823	823	8037
だきあわ	だきあわ	823	823	9408
だきあわせ	抱合せ	1285	1285	5476
だきあわせ	抱き合わせ	622	622	6130
だきあわせ	抱き合わせ	625	625	6130
だきあわせ	だきあわせ	622	622	9134
だきあわせ	だきあわせ	625	625	9134
だきあわせよ	抱き合わせよ	621	621	6713
だきあわせよ	抱き合わせよ	624	624	6713
だきあわせよ	だきあわせよ	621	621	9279
だきあわせよ	だきあわせよ	624	624	9279
だきあわせりゃ	抱き合わせりゃ	618	618	6713
だきあわせりゃ	だきあわせりゃ	618	618	9279
だきあわせる	抱き合わせる	619	619	6713
だきあわせる	だきあわせる	619	619	9279
だきあわせれ	抱き合わせれ	617	617	6713
だきあわせれ	だきあわせれ	617	617	9279
だきあわせろ	抱き合わせろ	623	623	6713
だきあわせろ	だきあわせろ	623	623	9279
だきあわせん	抱き合わせん	620	620	6713
だきあわせん	だきあわせん	620	620	9279
だきおこさ	抱き起こさ	733	733	7150
だきおこさ	だきおこさ	733	733	9279
